	0
chr16:27422069-27422169	ENSMUSG00000038127
chr16:27451669-27451769	ENSMUSG00000038127
chr18:68262187-68262287	ENSMUSG00000038121
chr9:21404071-21404171	ENSMUSG00000032178
chr14:10977092-10977192	ENSMUSG00000060579
chr2:125152605-125152705	ENSMUSG00000027202
chr8:105251745-105251845	ENSMUSG00000031889
chr19:8798529-8798629	ENSMUSG00000071662
chr16:11323408-11323508	ENSMUSG00000071669
chr16:11323508-11323608	ENSMUSG00000071669
chr16:11323608-11323708	ENSMUSG00000071669
chr16:11323708-11323808	ENSMUSG00000071669
chr16:11678908-11679008	ENSMUSG00000071669
chr16:11679008-11679108	ENSMUSG00000071669
chr5:103833474-103833574	ENSMUSG00000029313
chr5:103989862-103989962	ENSMUSG00000029311
chr5:103998562-103998662	ENSMUSG00000029311
chr17:15545079-15545179	ENSMUSG00000051977
chr1:36512767-36512867	ENSMUSG00000001138
chr2:105329320-105329420	ENSMUSG00000055312
chr16:44139830-44139930	ENSMUSG00000022698
chr7:67515110-67515210	ENSMUSG00000030556
chr16:4649941-4650041	ENSMUSG00000039646
chr15:57870102-57870202	ENSMUSG00000022365
chr6:82647692-82647792	ENSMUSG00000030042
chr3:146240563-146240663	ENSMUSG00000036832
chr4:63133273-63133373	ENSMUSG00000028358
chr4:63133373-63133473	ENSMUSG00000028358
chr4:63134373-63134473	ENSMUSG00000028358
chr12:80679683-80679783	ENSMUSG00000048833
chr19:10713715-10713815	ENSMUSG00000048832
chr13:55213782-55213882	ENSMUSG00000021488
chr15:6317988-6318088	ENSMUSG00000022150
chr4:133062560-133062660	ENSMUSG00000037692
chr9:108575411-108575511	ENSMUSG00000066357
chr8:8660734-8660834	ENSMUSG00000001300
chr2:69885398-69885498	ENSMUSG00000051730
chr16:92079170-92079270	ENSMUSG00000039680
chr4:108718866-108718966	ENSMUSG00000034557
chr5:137651263-137651363	ENSMUSG00000029722
chr10:42274441-42274541	ENSMUSG00000048756
chr10:42275241-42275341	ENSMUSG00000048756
chr3:116968467-116968567	ENSMUSG00000080907
chr1:166308839-166308939	ENSMUSG00000040612
chr1:166311839-166311939	ENSMUSG00000040612
chr11:9290842-9290942	ENSMUSG00000004668
chr11:9293842-9293942	ENSMUSG00000004668
chr11:9294242-9294342	ENSMUSG00000004668
chr12:71010315-71010415	ENSMUSG00000085622
chr8:122894474-122894574	ENSMUSG00000110440
chr12:5031453-5031553	ENSMUSG00000052812
chr4:34806313-34806413	ENSMUSG00000039967
chr3:58676238-58676338	ENSMUSG00000036432
chr1:23845246-23845346	ENSMUSG00000026155
chr1:23845253-23845353	ENSMUSG00000026156
chr7:19469531-19469631	ENSMUSG00000011263
chr4:46116846-46116946	ENSMUSG00000035495
chr13:113209859-113209959	ENSMUSG00000042379
chr6:31331951-31332051	ENSMUSG00000087380
chr17:86999156-86999256	ENSMUSG00000024145
chr9:32516004-32516104	ENSMUSG00000016087
chr2:172380381-172380481	ENSMUSG00000027498
chr7:138835923-138836023	ENSMUSG00000041775
chr5:73559400-73559500	ENSMUSG00000051674
chr1:160967718-160967818	ENSMUSG00000040423
chr2:5898510-5898610	ENSMUSG00000085818
chr15:95852743-95852843	ENSMUSG00000064210
chr14:45378334-45378434	ENSMUSG00000037722
chr1:135253861-135253961	ENSMUSG00000097680
chr18:79086680-79086780	ENSMUSG00000024548
chr10:128408115-128408215	ENSMUSG00000014498
chr1:171196062-171196162	ENSMUSG00000038370
chr11:5871647-5871747	ENSMUSG00000020473
chr10:70024473-70024573	ENSMUSG00000069601
chr10:70024973-70025073	ENSMUSG00000069601
chr6:87792461-87792561	ENSMUSG00000107928
chr5:75934427-75934527	ENSMUSG00000062960
chr1:179752894-179752994	ENSMUSG00000026491
chr10:117735479-117735579	ENSMUSG00000060181
chr10:78187925-78188025	ENSMUSG00000000374
chr19:34878794-34878894	ENSMUSG00000033610
chr8:76908642-76908742	ENSMUSG00000031618
chr14:54507387-54507487	ENSMUSG00000023110
chr14:54507587-54507687	ENSMUSG00000023110
chr8:117459364-117459464	ENSMUSG00000034390
chr17:4995132-4995232	ENSMUSG00000069729
chr4:19611651-19611751	ENSMUSG00000078772
chr4:19611751-19611851	ENSMUSG00000078772
chr9:105687178-105687278	ENSMUSG00000032571
chr9:105405239-105405339	ENSMUSG00000032570
chr17:34205327-34205427	ENSMUSG00000024339
chr3:98427261-98427361	ENSMUSG00000050064
chr8:104594651-104594751	ENSMUSG00000048371
chr2:84343726-84343826	ENSMUSG00000059588
chrX:166393233-166393333	ENSMUSG00000040586
chr3:154578831-154578931	ENSMUSG00000047583
chr3:85672661-85672761	ENSMUSG00000051000
chr10:88826707-88826807	ENSMUSG00000004356
chr16:32630120-32630220	ENSMUSG00000022797
chr4:101398883-101398983	ENSMUSG00000087361
chr4:101398983-101399083	ENSMUSG00000087361
chr5:35583127-35583227	ENSMUSG00000055061
chr15:68362683-68362783	ENSMUSG00000093387
chr15:68362783-68362883	ENSMUSG00000093387
chr5:124425097-124425197	ENSMUSG00000103864
chr5:124425197-124425297	ENSMUSG00000103864
chr11:86944525-86944625	ENSMUSG00000018427
chr11:86944625-86944725	ENSMUSG00000018427
chr9:66956088-66956188	ENSMUSG00000032370
chr2:3284312-3284412	ENSMUSG00000026643
chr17:69388450-69388550	ENSMUSG00000049672
chr12:101718443-101718543	ENSMUSG00000021187
chr9:52115744-52115844	ENSMUSG00000035164
chr9:52144144-52144244	ENSMUSG00000035164
chr1:172371710-172371810	ENSMUSG00000044708
chr2:73319401-73319501	ENSMUSG00000008226
chr2:73320401-73320501	ENSMUSG00000008226
chr1:40805601-40805701	ENSMUSG00000079588
chr12:56713834-56713934	ENSMUSG00000035472
chr12:56787534-56787634	ENSMUSG00000035472
chr12:56908434-56908534	ENSMUSG00000035472
chr12:57122234-57122334	ENSMUSG00000035472
chr5:23525664-23525764	ENSMUSG00000062604
chr17:28280254-28280354	ENSMUSG00000002250
chr9:21425008-21425108	ENSMUSG00000033335
chrX:48277292-48277392	ENSMUSG00000097197
chr2:90910116-90910216	ENSMUSG00000063235
chr4:154634925-154635025	ENSMUSG00000039410
chr4:107568091-107568191	ENSMUSG00000034762
chr9:66919564-66919664	ENSMUSG00000036943
chr3:145860475-145860575	ENSMUSG00000028194
chr16:22987154-22987254	ENSMUSG00000060459
chr16:22988654-22988754	ENSMUSG00000060459
chr16:23029054-23029154	ENSMUSG00000060459
chr3:9778407-9778507	ENSMUSG00000089794
chr3:9778507-9778607	ENSMUSG00000089794
chr7:127559784-127559884	ENSMUSG00000107023
chr1:190170335-190170435	ENSMUSG00000010175
chr10:87575195-87575295	ENSMUSG00000020051
chr1:161818614-161818714	ENSMUSG00000040297
chr10:88324604-88324704	ENSMUSG00000020057
chr3:16214012-16214112	ENSMUSG00000047213
chr12:75930934-75931034	ENSMUSG00000063450
chr6:38128174-38128274	ENSMUSG00000063455
chr8:107070300-107070400	ENSMUSG00000031921
chr6:37332255-37332355	ENSMUSG00000038648
chr6:37538373-37538473	ENSMUSG00000038641
chr8:85294892-85294992	ENSMUSG00000031696
chr5:88650840-88650940	ENSMUSG00000029291
chr5:123530659-123530759	ENSMUSG00000029434
chr5:123372334-123372434	ENSMUSG00000029438
chr10:28094420-28094520	ENSMUSG00000019889
chr11:40680014-40680114	ENSMUSG00000042032
chr11:40692514-40692614	ENSMUSG00000042032
chr7:66171015-66171115	ENSMUSG00000097634
chr7:66171115-66171215	ENSMUSG00000097634
chr19:6911777-6911877	ENSMUSG00000024955
chr2:91917934-91918034	ENSMUSG00000040506
chr2:127209086-127209186	ENSMUSG00000003660
chr2:112284714-112284814	ENSMUSG00000096764
chr2:112367914-112368014	ENSMUSG00000096764
chr19:45001601-45001701	ENSMUSG00000025207
chr19:45001701-45001801	ENSMUSG00000025207
chr16:37536090-37536190	ENSMUSG00000022828
chr10:61431791-61431891	ENSMUSG00000020091
chr13:62858284-62858384	ENSMUSG00000021456
chr9:14357490-14357590	ENSMUSG00000037419
chr18:49878970-49879070	ENSMUSG00000037416
chr8:80880138-80880238	ENSMUSG00000031714
chr18:25085345-25085445	ENSMUSG00000034295
chr18:25090045-25090145	ENSMUSG00000034295
chr2:68861441-68861541	ENSMUSG00000027035
chr2:71856416-71856516	ENSMUSG00000027111
chr3:30937071-30937171	ENSMUSG00000037652
chr5:48304338-48304438	ENSMUSG00000031558
chr8:24950511-24950611	ENSMUSG00000031555
chr3:97741224-97741324	ENSMUSG00000038170
chr15:98294388-98294488	ENSMUSG00000022987
chr2:13341138-13341238	ENSMUSG00000026726
chr9:106155887-106155987	ENSMUSG00000086296
chr18:37853301-37853401	ENSMUSG00000024456
chr5:8065478-8065578	ENSMUSG00000003161
chrX:130289842-130289942	ENSMUSG00000034480
chr18:6135827-6135927	ENSMUSG00000041225
chr14:60585708-60585808	ENSMUSG00000101797
chr13:23859034-23859134	ENSMUSG00000036083
chr13:23860434-23860534	ENSMUSG00000036083
chr13:23860534-23860634	ENSMUSG00000036083
chr15:31297479-31297579	ENSMUSG00000022237
chr15:31297679-31297779	ENSMUSG00000022237
chr17:27895890-27895990	ENSMUSG00000039512
chr3:18072650-18072750	ENSMUSG00000039519
chr3:18097450-18097550	ENSMUSG00000039519
chr3:18221450-18221550	ENSMUSG00000039519
chr3:18240550-18240650	ENSMUSG00000039519
chr3:65531710-65531810	ENSMUSG00000034640
chr3:65531810-65531910	ENSMUSG00000034640
chr13:94285210-94285310	ENSMUSG00000021687
chr3:146019870-146019970	ENSMUSG00000036863
chr11:5531187-5531287	ENSMUSG00000020482
chr11:5531287-5531387	ENSMUSG00000020482
chr2:148407066-148407166	ENSMUSG00000074743
chr19:59299584-59299684	ENSMUSG00000074746
chr10:14149175-14149275	ENSMUSG00000015501
chr1:59981506-59981606	ENSMUSG00000041040
chr1:59982706-59982806	ENSMUSG00000041040
chr10:7712514-7712614	ENSMUSG00000040021
chr10:7712714-7712814	ENSMUSG00000040021
chr14:57331734-57331834	ENSMUSG00000021947
chr14:57331934-57332034	ENSMUSG00000021947
chr14:57337634-57337734	ENSMUSG00000021947
chr2:77070902-77071002	ENSMUSG00000044033
chr2:77092502-77092602	ENSMUSG00000044033
chrX:106124376-106124476	ENSMUSG00000033792
chr10:83594652-83594752	ENSMUSG00000034560
chr13:115090379-115090479	ENSMUSG00000042284
chr15:89103357-89103457	ENSMUSG00000051786
chr19:12798906-12799006	ENSMUSG00000024696
chr8:104143025-104143125	ENSMUSG00000031871
chr1:127766413-127766513	ENSMUSG00000026348
chr1:127619946-127620046	ENSMUSG00000026347
chr18:67934057-67934157	ENSMUSG00000024544
chr18:67972557-67972657	ENSMUSG00000024544
chr18:68164257-68164357	ENSMUSG00000024544
chr16:36493796-36493896	ENSMUSG00000051980
chr16:36494396-36494496	ENSMUSG00000051980
chr16:36509896-36509996	ENSMUSG00000051980
chr8:123401053-123401153	ENSMUSG00000001472
chr10:86051672-86051772	ENSMUSG00000001786
chr10:86051772-86051872	ENSMUSG00000001786
chr9:108339203-108339303	ENSMUSG00000063856
chr6:136808744-136808844	ENSMUSG00000060032
chr2:34805614-34805714	ENSMUSG00000035949
chr10:107002617-107002717	ENSMUSG00000035948
chr10:107002817-107002917	ENSMUSG00000035948
chr10:10546302-10546402	ENSMUSG00000019832
chr9:30901855-30901955	ENSMUSG00000033453
chr7:144519258-144519358	ENSMUSG00000037519
chr2:131296795-131296895	ENSMUSG00000037514
chr1:52232548-52232648	ENSMUSG00000026103
chr16:37881689-37881789	ENSMUSG00000034158
chr2:119382842-119382942	ENSMUSG00000034154
chr4:152012503-152012603	ENSMUSG00000073700
chr2:32681795-32681895	ENSMUSG00000026814
chr11:60538181-60538281	ENSMUSG00000042650
chr4:40806002-40806102	ENSMUSG00000028413
chr4:53440413-53440513	ENSMUSG00000028412
chr3:38456459-38456559	ENSMUSG00000044864
chr9:83597527-83597627	ENSMUSG00000032261
chr16:36970260-36970360	ENSMUSG00000047746
chr16:36970360-36970460	ENSMUSG00000047746
chr3:62506913-62507013	ENSMUSG00000027770
chr13:113209808-113209908	ENSMUSG00000042385
chr10:76038950-76039050	ENSMUSG00000049764
chr15:103200844-103200944	ENSMUSG00000009575
chr2:52504220-52504320	ENSMUSG00000017412
chr14:20375662-20375762	ENSMUSG00000039599
chr5:51492397-51492497	ENSMUSG00000105622
chr1:55495121-55495221	ENSMUSG00000038349
chr1:55573921-55574021	ENSMUSG00000038349
chr1:55574021-55574121	ENSMUSG00000038349
chr1:55727121-55727221	ENSMUSG00000038349
chr4:122947050-122947150	ENSMUSG00000028655
chr14:20641509-20641609	ENSMUSG00000099966
chr15:78993024-78993124	ENSMUSG00000033088
chr16:4649989-4650089	ENSMUSG00000004069
chr15:9306119-9306219	ENSMUSG00000072664
chr1:132331826-132331926	ENSMUSG00000009772
chr5:77282591-77282691	ENSMUSG00000029249
chr15:53298038-53298138	ENSMUSG00000061731
chr15:53345038-53345138	ENSMUSG00000061731
chr15:90227311-90227411	ENSMUSG00000075470
chr6:93757655-93757755	ENSMUSG00000045095
chr3:108108980-108109080	ENSMUSG00000000001
chr15:65793834-65793934	ENSMUSG00000015002
chr9:54909889-54909989	ENSMUSG00000032293
chr17:25133391-25133491	ENSMUSG00000036636
chr17:25161791-25161891	ENSMUSG00000036636
chr8:25767580-25767680	ENSMUSG00000091514
chr2:144305675-144305775	ENSMUSG00000037279
chr5:44101620-44101720	ENSMUSG00000029086
chr16:8830400-8830500	ENSMUSG00000022507
chr8:91051652-91051752	ENSMUSG00000056608
chr1:187934191-187934291	ENSMUSG00000026610
chr1:187949791-187949891	ENSMUSG00000026610
chr1:187949991-187950091	ENSMUSG00000026610
chr1:188211191-188211291	ENSMUSG00000026610
chr1:188211491-188211591	ENSMUSG00000026610
chr1:188212791-188212891	ENSMUSG00000026610
chr1:165178737-165178837	ENSMUSG00000040848
chr1:165179037-165179137	ENSMUSG00000040848
chr17:31604849-31604949	ENSMUSG00000006705
chr11:34205838-34205938	ENSMUSG00000047861
chr11:102202232-102202332	ENSMUSG00000008855
chr5:4046754-4046854	ENSMUSG00000040407
chr15:98136137-98136237	ENSMUSG00000048175
chr8:54779655-54779755	ENSMUSG00000039375
chr14:50870362-50870462	ENSMUSG00000006281
chr8:61513333-61513433	ENSMUSG00000058056
chr15:57256167-57256267	ENSMUSG00000022366
chr15:57263467-57263567	ENSMUSG00000022366
chr15:82851629-82851729	ENSMUSG00000041852
chr16:93609937-93610037	ENSMUSG00000051483
chr16:93610137-93610237	ENSMUSG00000051483
chr12:78683879-78683979	ENSMUSG00000047454
chr2:155236533-155236633	ENSMUSG00000047459
chr18:6437151-6437251	ENSMUSG00000024240
chr18:6437251-6437351	ENSMUSG00000024240
chr17:80398052-80398152	ENSMUSG00000024241
chr19:31947861-31947961	ENSMUSG00000052595
chr12:16538369-16538469	ENSMUSG00000020593
chr1:155233104-155233204	ENSMUSG00000103670
chr19:18631950-18632050	ENSMUSG00000037847
chr6:108394296-108394396	ENSMUSG00000030102
chr2:156098158-156098258	ENSMUSG00000089824
chr14:78677609-78677709	ENSMUSG00000034731
chr2:109723900-109724000	ENSMUSG00000048482
chr2:109724000-109724100	ENSMUSG00000048482
chr2:140120683-140120783	ENSMUSG00000045624
chr7:130163951-130164051	ENSMUSG00000030849
chr7:130624351-130624451	ENSMUSG00000030849
chr7:131350951-131351051	ENSMUSG00000030849
chr7:131555451-131555551	ENSMUSG00000030849
chr7:131555751-131555851	ENSMUSG00000030849
chr1:135739361-135739461	ENSMUSG00000026421
chr16:77598517-77598617	ENSMUSG00000090386
chr16:77631817-77631917	ENSMUSG00000090386
chr17:27635222-27635322	ENSMUSG00000052146
chr1:84912798-84912898	ENSMUSG00000026220
chr1:84912898-84912998	ENSMUSG00000026220
chr11:101973843-101973943	ENSMUSG00000003518
chr15:9006126-9006226	ENSMUSG00000048424
chr2:37702128-37702228	ENSMUSG00000026915
chr15:50658352-50658452	ENSMUSG00000038679
chr15:50660652-50660752	ENSMUSG00000038679
chr15:50889552-50889652	ENSMUSG00000038679
chr4:106316413-106316513	ENSMUSG00000028514
chr11:101590342-101590442	ENSMUSG00000034947
chr19:47897961-47898061	ENSMUSG00000044948
chr5:99978435-99978535	ENSMUSG00000000568
chr12:103196908-103197008	ENSMUSG00000041669
chr2:156928645-156928745	ENSMUSG00000027634
chr6:34880626-34880726	ENSMUSG00000058486
chr3:122275258-122275358	ENSMUSG00000057359
chr3:122276458-122276558	ENSMUSG00000057359
chr17:39847653-39847753	ENSMUSG00000106106
chr11:31872911-31873011	ENSMUSG00000020300
chr12:105617039-105617139	ENSMUSG00000041341
chr5:23501941-23502041	ENSMUSG00000029004
chr13:34181758-34181858	ENSMUSG00000038267
chr4:138312130-138312230	ENSMUSG00000028757
chr11:82783508-82783608	ENSMUSG00000020697
chr11:82812449-82812549	ENSMUSG00000020696
chr3:152129333-152129433	ENSMUSG00000039131
chr14:17723560-17723660	ENSMUSG00000021779
chr14:18034960-18035060	ENSMUSG00000021779
chr14:21774931-21775031	ENSMUSG00000021770
chr14:21793031-21793131	ENSMUSG00000021770
chr6:32513973-32514073	ENSMUSG00000086763
chr7:100929452-100929552	ENSMUSG00000032875
chrX:12677469-12677569	ENSMUSG00000064127
chr2:132533682-132533782	ENSMUSG00000027346
chr5:32991101-32991201	ENSMUSG00000037426
chr7:28544022-28544122	ENSMUSG00000109336
chrX:37827410-37827510	ENSMUSG00000006200
chr9:57587443-57587543	ENSMUSG00000040188
chr6:72899214-72899314	ENSMUSG00000055239
chr1:10112387-10112487	ENSMUSG00000056763
chr11:5780229-5780329	ENSMUSG00000083844
chr4:62304342-62304442	ENSMUSG00000066151
chr2:131936357-131936457	ENSMUSG00000098754
chr7:49452716-49452816	ENSMUSG00000052512
chr7:70879613-70879713	ENSMUSG00000109532
chr7:70980213-70980313	ENSMUSG00000109532
chr7:70986313-70986413	ENSMUSG00000109532
chr7:71028813-71028913	ENSMUSG00000109532
chr7:71028913-71029013	ENSMUSG00000109532
chr8:33806743-33806843	ENSMUSG00000031586
chr8:33775933-33776033	ENSMUSG00000031585
chr6:120431924-120432024	ENSMUSG00000030180
chr9:107564909-107565009	ENSMUSG00000097099
chr15:90972576-90972676	ENSMUSG00000022629
chr6:11907392-11907492	ENSMUSG00000029632
chr4:33031516-33031616	ENSMUSG00000028277
chr15:25779725-25779825	ENSMUSG00000022272
chr3:89782216-89782316	ENSMUSG00000042572
chr18:36644487-36644587	ENSMUSG00000024483
chr4:25610632-25610732	ENSMUSG00000055373
chr4:25624332-25624432	ENSMUSG00000055373
chr2:52694764-52694864	ENSMUSG00000055371
chr7:143548979-143549079	ENSMUSG00000059119
chr7:44595777-44595877	ENSMUSG00000108832
chr11:22972644-22972744	ENSMUSG00000098650
chr10:116906384-116906484	ENSMUSG00000064181
chr4:111414561-111414661	ENSMUSG00000061298
chr4:111414661-111414761	ENSMUSG00000061298
chr2:66124666-66124766	ENSMUSG00000026994
chr3:9280702-9280802	ENSMUSG00000069114
chr3:9280802-9280902	ENSMUSG00000069114
chr9:44767664-44767764	ENSMUSG00000032096
chr9:44767764-44767864	ENSMUSG00000032096
chr9:44637292-44637392	ENSMUSG00000032097
chr10:125228070-125228170	ENSMUSG00000020102
chr19:3455633-3455733	ENSMUSG00000024908
chr15:6796681-6796781	ENSMUSG00000050310
chr15:93503014-93503114	ENSMUSG00000036158
chr1:176997860-176997960	ENSMUSG00000026504
chr9:20437160-20437260	ENSMUSG00000097469
chr10:11164327-11164427	ENSMUSG00000090112
chr7:141357080-141357180	ENSMUSG00000025504
chr14:74732397-74732497	ENSMUSG00000021996
chr4:118226313-118226413	ENSMUSG00000033295
chr7:119786579-119786679	ENSMUSG00000030929
chr2:13653221-13653321	ENSMUSG00000003418
chr2:13657121-13657221	ENSMUSG00000003418
chr1:39240631-39240731	ENSMUSG00000026077
chr6:136560767-136560867	ENSMUSG00000030213
chr12:111039651-111039751	ENSMUSG00000037896
chr12:111112451-111112551	ENSMUSG00000037896
chr4:133680508-133680608	ENSMUSG00000007880
chr4:133680608-133680708	ENSMUSG00000007880
chr4:133753008-133753108	ENSMUSG00000007880
chr4:133753108-133753208	ENSMUSG00000007880
chr17:25792208-25792308	ENSMUSG00000057411
chr10:6976996-6977096	ENSMUSG00000064065
chr7:35278736-35278836	ENSMUSG00000063808
chr3:94331689-94331789	ENSMUSG00000028145
chr10:13234117-13234217	ENSMUSG00000062866
chr10:13253717-13253817	ENSMUSG00000062866
chr10:13430317-13430417	ENSMUSG00000062866
chr3:108392151-108392251	ENSMUSG00000068740
chr3:108392251-108392351	ENSMUSG00000068740
chr3:108412751-108412851	ENSMUSG00000068740
chr7:144409428-144409528	ENSMUSG00000037541
chr3:108816876-108816976	ENSMUSG00000027882
chrX:101682760-101682860	ENSMUSG00000034160
chrX:101683860-101683960	ENSMUSG00000034160
chr6:122312320-122312420	ENSMUSG00000007458
chr4:40976706-40976806	ENSMUSG00000028423
chr9:101107484-101107584	ENSMUSG00000043154
chr9:62070248-62070348	ENSMUSG00000032252
chr19:44836245-44836345	ENSMUSG00000004231
chr10:6977006-6977106	ENSMUSG00000000766
chr12:84109154-84109254	ENSMUSG00000043487
chr17:35979741-35979841	ENSMUSG00000038500
chr6:34156780-34156880	ENSMUSG00000018999
chr6:97287867-97287967	ENSMUSG00000030064
chr13:55100180-55100280	ENSMUSG00000025878
chr13:41310816-41310916	ENSMUSG00000021365
chr13:41312016-41312116	ENSMUSG00000021365
chr5:64252705-64252805	ENSMUSG00000029174
chr10:111195452-111195552	ENSMUSG00000020189
chr9:42253795-42253895	ENSMUSG00000032018
chr9:43743984-43744084	ENSMUSG00000032012
chr19:55446551-55446651	ENSMUSG00000024983
chr3:104653168-104653268	ENSMUSG00000032902
chr12:81485026-81485126	ENSMUSG00000091803
chr9:114405276-114405376	ENSMUSG00000045594
chr7:24534489-24534589	ENSMUSG00000041037
chr9:9043029-9043129	ENSMUSG00000050730
chr11:5279624-5279724	ENSMUSG00000041961
chr11:5444424-5444524	ENSMUSG00000041961
chr16:28828576-28828676	ENSMUSG00000051065
chr14:31171330-31171430	ENSMUSG00000021910
chr11:103953982-103954082	ENSMUSG00000034187
chr7:99479396-99479496	ENSMUSG00000030744
