Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
ribose phosphate metabolic process (GO:0019693)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.5144668342927889	0.510408513745167	DDR2
glial cell development (GO:0021782)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.796435913998556	0.5102380485476306	NF1
nuclear envelope reassembly (GO:0031468)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.7188693093711958	0.5099121570003328	PPP2R2A
regulation of cell aging (GO:0090342)	1/14	0.392829470106009381868972241136361844837665557861328125	0.588320142108581745077344749006442725658416748046875	0.4396926771660043531397832339280284941196441650390625	0.67149228149285844491345187634578905999660491943359375	-0.5405095464505305	0.5050411368266942	NUAK1
regulation of trophoblast cell migration (GO:1901163)	1/12	0.34795771674846565080230220701196230947971343994140625	0.56835738796143331352794803024153225123882293701171875	0.39468102505814339764356191153638064861297607421875	0.66641728371829833665884734728024341166019439697265625	-0.47751086138772436	0.5040959492018973	AGO2
positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	1/11	0.324295028276144481349518855495261959731578826904296875	0.56037711460262606966153953180764801800251007080078125	0.37083932353376225510288577424944378435611724853515625	0.660114503554611875557611710974015295505523681640625	-0.44755627078487425	0.5039938310177628	FBXW7
isotype switching (GO:0045190)	1/12	0.34795771674846565080230220701196230947971343994140625	0.56835738796143331352794803024153225123882293701171875	0.39468102505814339764356191153638064861297607421875	0.66641728371829833665884734728024341166019439697265625	-0.47697853578519306	0.5035339867386506	HSPD1
regulation of posttranscriptional gene silencing (GO:0060147)	3/56	0.31224534349269650324032454591360874474048614501953125	0.56037711460262606966153953180764801800251007080078125	0.38767767802401476018303583259694278240203857421875	0.66641728371829833665884734728024341166019439697265625	-0.43055598009596124	0.5011525403739192	AGO2;NUP35;NUP88
intestinal absorption (GO:0050892)	1/14	0.392829470106009381868972241136361844837665557861328125	0.588320142108581745077344749006442725658416748046875	0.4396926771660043531397832339280284941196441650390625	0.67149228149285844491345187634578905999660491943359375	-0.5357857401425071	0.5006273082021675	KCNQ1
regulation of DNA-templated transcription, initiation (GO:2000142)	1/11	0.324295028276144481349518855495261959731578826904296875	0.56037711460262606966153953180764801800251007080078125	0.37083932353376225510288577424944378435611724853515625	0.660114503554611875557611710974015295505523681640625	-0.44215137521492626	0.4979073694879715	MITF
Golgi ribbon formation (GO:0090161)	1/12	0.34795771674846565080230220701196230947971343994140625	0.56835738796143331352794803024153225123882293701171875	0.39468102505814339764356191153638064861297607421875	0.66641728371829833665884734728024341166019439697265625	-0.47119096778907366	0.49742419988669156	VTI1A
protein catabolic process (GO:0030163)	4/82	0.323046489761061206280601254547946155071258544921875	0.56037711460262606966153953180764801800251007080078125	0.41121670165616119874130163225345313549041748046875	0.6695487183521675600417211171588860452175140380859375	-0.43854342086648346	0.49553610063375986	MARCH6;SOCS6;MTOR;CLPX
Notch receptor processing, ligand-dependent (GO:0035333)	1/14	0.392829470106009381868972241136361844837665557861328125	0.588320142108581745077344749006442725658416748046875	0.4396926771660043531397832339280284941196441650390625	0.67149228149285844491345187634578905999660491943359375	-0.5296867392320945	0.4949285256856894	NCSTN
regulation of gene silencing by RNA (GO:0060966)	3/56	0.31224534349269650324032454591360874474048614501953125	0.56037711460262606966153953180764801800251007080078125	0.38767767802401476018303583259694278240203857421875	0.66641728371829833665884734728024341166019439697265625	-0.4227757774336085	0.4920966486685177	AGO2;NUP35;NUP88
regulation of fibroblast migration (GO:0010762)	1/15	0.414095324785507645781734709089505486190319061279296875	0.6025307798428032324267178410082124173641204833984375	0.460929468795133467917679581660195253789424896240234375	0.68000150777448886696419094732846133410930633544921875	-0.5576425243040215	0.491650594141475	DDR2
negative regulation of telomere maintenance via telomerase (GO:0032211)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.7647763355702508	0.489955284760652	XRN1
apoptotic DNA fragmentation (GO:0006309)	1/16	0.43461737993450932915351359042688272893428802490234375	0.61432465415753301218870774391689337790012359619140625	0.4813627061450176380930088271270506083965301513671875	0.6892074728163295471716764950542710721492767333984375	-0.5867727107691214	0.48895137524508836	CECR2
regulation of cell cycle phase transition (GO:1901987)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.6182688652823639	0.48764710593250454	FBXW7
oligosaccharide biosynthetic process (GO:0009312)	2/34	0.335007356505121534073765587891102768480777740478515625	0.56835738796143331352794803024153225123882293701171875	0.39793658408630061540378619611146859824657440185546875	0.66641728371829833665884734728024341166019439697265625	-0.44363949022497984	0.4851653832355936	B4GALT1;B3GALT2
regulation of BMP signaling pathway (GO:0030510)	3/57	0.3219012950898523239828818987007252871990203857421875	0.56037711460262606966153953180764801800251007080078125	0.397989519176966288771524205003515817224979400634765625	0.66641728371829833665884734728024341166019439697265625	-0.42746356259737145	0.4845343585243034	NOTCH1;UBE2O;HIPK2
regulation of erythrocyte differentiation (GO:0045646)	2/33	0.322067640681923561540855871498933993279933929443359375	0.56037711460262606966153953180764801800251007080078125	0.384410988018104415875342283470672555267810821533203125	0.66641728371829833665884734728024341166019439697265625	-0.4259251475067457	0.48257050507777094	ETS1;ACVR2A
Notch receptor processing (GO:0007220)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.6095118299179211	0.4807401707918051	NCSTN
regulation of bicellular tight junction assembly (GO:2000810)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.6087581799669748	0.48014574458323755	ROCK2
negative regulation of ATPase activity (GO:0032780)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.48210969586260527	0.47830662138917196	OXA1L
protein K63-linked deubiquitination (GO:0070536)	2/29	0.269814452016162442671287635675980709493160247802734375	0.55007654172824038685263303705141879618167877197265625	0.32912104475975512141161516410647891461849212646484375	0.660114503554611875557611710974015295505523681640625	-0.3650583728601068	0.47823405106654143	ZRANB1;OTUD7B
cellular response to leucine starvation (GO:1990253)	1/11	0.324295028276144481349518855495261959731578826904296875	0.56037711460262606966153953180764801800251007080078125	0.37083932353376225510288577424944378435611724853515625	0.660114503554611875557611710974015295505523681640625	-0.4227873547616804	0.47610151514249927	MTOR
calcium ion transport into cytosol (GO:0060402)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.7057214048143012	0.47550675601844417	CACNA1C
positive regulation of p38MAPK cascade (GO:1900745)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.6683238099717641	0.4740589576921472	SASH1
purine ribonucleoside triphosphate biosynthetic process (GO:0009206)	1/28	0.6314751398382354441451980164856649935245513916015625	0.73098031338850277816021616672514937818050384521484375	0.6738687286765518980047318109427578747272491455078125	0.78608872461658030328379709317232482135295867919921875	-1.025734587672287	0.471526809962733	ATP5G3
response to nutrient levels (GO:0031667)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.6604271439648499	0.46845765305414705	MTOR
negative regulation of receptor-mediated endocytosis (GO:0048261)	1/15	0.414095324785507645781734709089505486190319061279296875	0.6025307798428032324267178410082124173641204833984375	0.460929468795133467917679581660195253789424896240234375	0.68000150777448886696419094732846133410930633544921875	-0.5296263134850158	0.46694984752616225	SDCBP
signal transduction involved in G2 DNA damage checkpoint (GO:0072425)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.4664532422010992	0.46277367210804976	CDC14B
regulation of mitochondrial membrane permeability (GO:0046902)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.6520684722060858	0.4625286360678782	BNIP3
protein targeting to vacuole (GO:0006623)	2/28	0.256697613903204613361452857134281657636165618896484375	0.55007654172824038685263303705141879618167877197265625	0.3150633385176970779895100349676795303821563720703125	0.660114503554611875557611710974015295505523681640625	-0.3394029218678194	0.4615392648125627	NEDD4;VTI1A
histone H2A monoubiquitination (GO:0035518)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.6097552567065301	0.45581245491739736	PCGF3
growth hormone receptor signaling pathway (GO:0060396)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.7081256471263119	0.4536619230319045	PTK2
regulation of cellular amide metabolic process (GO:0034248)	2/39	0.398395456555597160530624023522250354290008544921875	0.5949592083436556766429248455096967518329620361328125	0.463305017288892229121444188422174192965030670166015625	0.6821011688246023663140249482239596545696258544921875	-0.48939970495822804	0.4503995195821959	GEMIN5;RBM4B
