Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
very long-chain fatty acid metabolic process (GO:0000038)	1/30	0.20590341072997409010980618404573760926723480224609375	0.326567237448077196670936928057926706969738006591796875	0.1997305931090927189064387903272290714085102081298828125	0.315504819101378064516438826103694736957550048828125	-1.229446098568001	1.9429528060506362	TECR
positive regulation of cation channel activity (GO:2001259)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.2457716300251407	1.9324765257675172	TRDN
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.2445730922157385	1.9306173196930718	RGCC
regulation of autophagy of mitochondrion (GO:1903146)	1/28	0.1935951372114998736417845748292165808379650115966796875	0.317280919318846998944394499631016515195369720458984375	0.1881322328356953843542243021147442050278186798095703125	0.30535905742244917604466536431573331356048583984375	-1.171686231712383	1.9238926491713524	VDAC1
endodermal cell differentiation (GO:0035987)	1/33	0.2240167257718923832232604809178155846893787384033203125	0.339768298728577111678106348335859365761280059814453125	0.2168211214900786776293983848518109880387783050537109375	0.325922195360882571701921506246435455977916717529296875	-1.2851007489618131	1.9225551351867174	COL8A1
bone development (GO:0060348)	1/35	0.235863624742242261600466690651956014335155487060546875	0.34877077342837825568722109892405569553375244140625	0.2280134752321174851363849711560760624706745147705078125	0.3342309326383834378049186852877028286457061767578125	-1.3291836694254577	1.9200078072437707	FGFR2
positive regulation of stress-activated MAPK cascade (GO:0032874)	2/81	0.1276590930414080171662050133818411268293857574462890625	0.27410064582377990927142263899440877139568328857421875	0.118990992047587729185664784381515346467494964599609375	0.26408843072121113149108850848278962075710296630859375	-0.9298008781131828	1.9138945995285521	TGFB2;PTK2B
positive regulation of Notch signaling pathway (GO:0045747)	1/34	0.2299628088517911839172569443690008483827114105224609375	0.344798112382609378556708179530687630176544189453125	0.22243724252335095314947466249577701091766357421875	0.329371311918414344521721659475588239729404449462890625	-1.2993922356721537	1.9098956739998478	TGFB2
regulation of dendritic spine development (GO:0060998)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.2506281133631754	1.904888462770135	EPHA4
positive regulation of phospholipase C activity (GO:0010863)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.2265391846132068	1.9026426072579767	FLT1
neuron projection morphogenesis (GO:0048812)	3/164	0.131219530585249322118812642656848765909671783447265625	0.276801693930033121393563533274573273956775665283203125	0.1177288478389757753195254963429761119186878204345703125	0.26408843072121113149108850848278962075710296630859375	-0.9335669399628135	1.8959657434188317	NTF3;NGF;FGFR2
establishment of protein localization to membrane (GO:0090150)	2/84	0.135390335340465350899563645725720562040805816650390625	0.276801693930033121393563533274573273956775665283203125	0.126099257302132283786733069064212031662464141845703125	0.266012394994339429477037128890515305101871490478515625	-0.9456275564060224	1.8908705257350449	RILPL1;ZDHHC2
lung development (GO:0030324)	1/30	0.20590341072997409010980618404573760926723480224609375	0.326567237448077196670936928057926706969738006591796875	0.1997305931090927189064387903272290714085102081298828125	0.315504819101378064516438826103694736957550048828125	-1.1932846304085292	1.8858050985478902	FGFR2
negative regulation of cellular process (GO:0048523)	7/535	0.1169220589501050178160568293606047518551349639892578125	0.270525548159066542286410594897461123764514923095703125	0.09360368323042876637085640822988352738320827484130859375	0.26192245503836197872971069955383427441120147705078125	-0.8771559589765193	1.8825939849225566	TGFB2;RGCC;WNK2;MAGI2;NDUFS3;PTK2B;NGF
cellular transition metal ion homeostasis (GO:0046916)	2/94	0.1618500100997864177276852615250390954315662384033203125	0.2936206156921874477205847142613492906093597412109375	0.1504683407478261403245056726518669165670871734619140625	0.283962281790256232394398239193833433091640472412109375	-1.0305546920988855	1.876727934885899	SLC39A14;BMP6
regulation of mitotic nuclear division (GO:0007088)	2/85	0.1379905043291466959498592359523172490298748016357421875	0.279645630626940755458775811348459683358669281005859375	0.128491066006898080331666278652846813201904296875	0.2674064513018337141403435452957637608051300048828125	-0.9470012562889452	1.8756026620839037	BORA;RGCC
negative regulation of receptor activity (GO:2000272)	1/33	0.2240167257718923832232604809178155846893787384033203125	0.339768298728577111678106348335859365761280059814453125	0.2168211214900786776293983848518109880387783050537109375	0.325922195360882571701921506246435455977916717529296875	-1.2504236141481055	1.8706769430188932	TRDN
negative regulation of axonogenesis (GO:0050771)	1/24	0.16840716570984726185855606672703288495540618896484375	0.29837906236879840893294613124453462660312652587890625	0.164433777817958926004138220378081314265727996826171875	0.2883088526377288740576432246598415076732635498046875	-1.0498785449421253	1.870222801203407	EPHA4
negative regulation of endothelial cell migration (GO:0010596)	1/35	0.235863624742242261600466690651956014335155487060546875	0.34877077342837825568722109892405569553375244140625	0.2280134752321174851363849711560760624706745147705078125	0.3342309326383834378049186852877028286457061767578125	-1.2890374384445427	1.862016516282389	RGCC
regulation of wound healing (GO:0061041)	1/35	0.235863624742242261600466690651956014335155487060546875	0.34877077342837825568722109892405569553375244140625	0.2280134752321174851363849711560760624706745147705078125	0.3342309326383834378049186852877028286457061767578125	-1.2877696302224846	1.8601851654010684	HBEGF
regulation of spindle assembly (GO:0090169)	1/26	0.1810973549856312037054095753774163313210010528564453125	0.307032871958397735046020216032047756016254425048828125	0.1763674162156265712297908976324833929538726806640625	0.296880957395776523544128622233984060585498809814453125	-1.086187056815821	1.8559901119631288	GPSM2
positive regulation of synapse assembly (GO:0051965)	1/27	0.187370114802145659727017346085631288588047027587890625	0.31361239073266933274908296880312263965606689453125	0.182270778637594277338251913533895276486873626708984375	0.30335616190742065167995633601094596087932586669921875	-1.1078930547989791	1.8553545914381804	PTPRD
protein palmitoylation (GO:0018345)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.19104149685594	1.8475775803649188	ZDHHC2
cellular response to cAMP (GO:0071320)	1/31	0.211987375584785475712834568184916861355304718017578125	0.33044267264206983458763033922878094017505645751953125	0.2054680822948359575352839101469726301729679107666015625	0.318597026423004525685911403343197889626026153564453125	-1.1898200652991446	1.8456828608557811	PDE2A
heart looping (GO:0001947)	1/37	0.2475308218943553517643607619902468286454677581787109375	0.352335789909938856823146124952472746372222900390625	0.2390473960276733311758334821206517517566680908203125	0.33903356648155591468452030312619172036647796630859375	-1.3187204537363233	1.8412240984989166	VANGL2
cholesterol biosynthetic process (GO:0006695)	1/36	0.241719515833823617168008013322832994163036346435546875	0.351267276704324948877200540664489381015300750732421875	0.2335501001850757152311643949360586702823638916015625	0.33814615732317709895227153538144193589687347412109375	-1.2887594232728894	1.8300090624085468	DHCR24
regulation of protein export from nucleus (GO:0046825)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.1981568169817618	1.8249670488537653	BARD1
apoptotic mitochondrial changes (GO:0008637)	1/35	0.235863624742242261600466690651956014335155487060546875	0.34877077342837825568722109892405569553375244140625	0.2280134752321174851363849711560760624706745147705078125	0.3342309326383834378049186852877028286457061767578125	-1.2615875395645668	1.8223650961138076	HK2
regulation of actin polymerization or depolymerization (GO:0008064)	1/29	0.199772783112868557164887306498712860047817230224609375	0.321460279710567620181649317601113580167293548583984375	0.1939520734615966801595021706816623918712139129638671875	0.308857552880815233731226499003241769969463348388671875	-1.1313756820877143	1.8221649849411405	CXCL12
regulation of protein tyrosine kinase activity (GO:0061097)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.1898868665975861	1.812370711936203	EPHA4
negative regulation of intracellular signal transduction (GO:1902532)	3/162	0.127795272450259123075966272153891623020172119140625	0.27410064582377990927142263899440877139568328857421875	0.11465181984504045631378943426170735619962215423583984375	0.263921747077175694595752020177314989268779754638671875	-0.8721027720763276	1.7941994717651983	MAGI2;PDE2A;NDUFS3
calcium ion transmembrane transport (GO:0070588)	2/87	0.143223538822530971348356843009241856634616851806640625	0.2812042858745200657466511984239332377910614013671875	0.1333066076924571685680120936012826859951019287109375	0.269978477221171464517368576707667671144008636474609375	-0.9213467201209112	1.790497914598128	SLC24A2;CACNA2D1
positive regulation of response to external stimulus (GO:0032103)	2/91	0.1538116519050583830274803176507703028619289398193359375	0.291757583271356424337028556692530401051044464111328125	0.1430578895609246614650800211165915243327617645263671875	0.277189342663203774907998422349919565021991729736328125	-0.9561623279279631	1.7899611824009842	PDE2A;BMP6
regulation of JNK cascade (GO:0046328)	2/91	0.1538116519050583830274803176507703028619289398193359375	0.291757583271356424337028556692530401051044464111328125	0.1430578895609246614650800211165915243327617645263671875	0.277189342663203774907998422349919565021991729736328125	-0.9465736811728802	1.7720109819151033	PTK2B;IGF1R
alpha-amino acid metabolic process (GO:1901605)	1/32	0.21802503053194921545099305149051360785961151123046875	0.334116280555454669976001014219946227967739105224609375	0.2111648295930990126834103648434393107891082763671875	0.32110115840187736235833426690078340470790863037109375	-1.1613292082221776	1.7688732458375422	GHR
