Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/12	0.34795771674846565080230220701196230947971343994140625	0.603227067663440141842556840856559574604034423828125	0.379254230627107780104978473900700919330120086669921875	0.66654643916606348685860439218231476843357086181640625	-0.6911276428535174	0.7296056976199914	DAB2IP
protein import (GO:0017038)	3/57	0.3219012950898523239828818987007252871990203857421875	0.59727350907064036267257733925362117588520050048828125	0.367387271462550568656979521620087325572967529296875	0.66654643916606348685860439218231476843357086181640625	-0.6415468698557568	0.7271999960886147	RANBP2;IPO9;NUP98
very long-chain fatty acid biosynthetic process (GO:0042761)	1/14	0.392829470106009381868972241136361844837665557861328125	0.62148147977854273360520664937212131917476654052734375	0.42318296277875078192920454966952092945575714111328125	0.67669940609452916557842172551318071782588958740234375	-0.7779126087633923	0.7268657341237925	ELOVL6
regulation of exosomal secretion (GO:1903541)	1/17	0.45442161502306699372155662786099128425121307373046875	0.65232990283505787321161051295348443090915679931640625	0.4833262406916942754975252682925201952457427978515625	0.70027381463853421994514292236999608576297760009765625	-0.9209386229187282	0.726371776787891	PDCD6IP
establishment or maintenance of actin cytoskeleton polarity (GO:0030950)	1/15	0.414095324785507645781734709089505486190319061279296875	0.637157096008419632227059992146678268909454345703125	0.4439695097386053834753738556173630058765411376953125	0.688030096583860828474144000210799276828765869140625	-0.8230424721390838	0.7256428675985225	ARHGAP35
regulation of ubiquitin protein ligase activity (GO:1904666)	2/37	0.37334091030471439065507865961990319192409515380859375	0.61384598675540680279283378695254214107990264892578125	0.412268907978007470571668591219349764287471771240234375	0.67669940609452916557842172551318071782588958740234375	-0.7335400276794832	0.7227300743011216	ANAPC7;ANAPC1
vasculature development (GO:0001944)	1/16	0.43461737993450932915351359042688272893428802490234375	0.64263335967514911839515434621716849505901336669921875	0.464008319202073915565875950051122345030307769775390625	0.69420888069272745912741129359346814453601837158203125	-0.8665329109317087	0.7220725345932111	BMPR2
regulation of actin polymerization or depolymerization (GO:0008064)	2/29	0.269814452016162442671287635675980709493160247802734375	0.5848004571613392155171595732099376618862152099609375	0.3076094376279183695288566013914532959461212158203125	0.6621445817206363937401647490332834422588348388671875	-0.5504367562735983	0.7210835838287268	CXCL12;ARHGAP35
pigment granule transport (GO:0051904)	1/18	0.473533103277828104626934191401232965290546417236328125	0.65431544566222055170356952658039517700672149658203125	0.50194916140582901409317173602175898849964141845703125	0.70292930491430372086369970929808914661407470703125	-0.9642735417048272	0.7208267340414444	MYO5A
fatty acid elongation (GO:0030497)	1/13	0.370792897769820217757086311394232325255870819091796875	0.61360399800895171207315570427454076707363128662109375	0.40162083065366360745684914945741184055805206298828125	0.669368051089439308753981094923801720142364501953125	-0.7251861400446025	0.7194655811731268	ELOVL6
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	2/35	0.34787311177185120669719253783114254474639892578125	0.603227067663440141842556840856559574604034423828125	0.3867366946258139481784610325121320784091949462890625	0.669368051089439308753981094923801720142364501953125	-0.6791716892466059	0.7171492633803266	SMAD4;SMAD7
quinone metabolic process (GO:1901661)	1/11	0.324295028276144481349518855495261959731578826904296875	0.59727350907064036267257733925362117588520050048828125	0.35605320643868554331135101165273226797580718994140625	0.66654643916606348685860439218231476843357086181640625	-0.6330503881575986	0.7128790527173477	CBR4
maintenance of epithelial cell apical/basal polarity (GO:0045199)	1/11	0.324295028276144481349518855495261959731578826904296875	0.59727350907064036267257733925362117588520050048828125	0.35605320643868554331135101165273226797580718994140625	0.66654643916606348685860439218231476843357086181640625	-0.6310865249618831	0.7106675432375058	PDCD6IP
glucosamine-containing compound metabolic process (GO:1901071)	1/14	0.392829470106009381868972241136361844837665557861328125	0.62148147977854273360520664937212131917476654052734375	0.42318296277875078192920454966952092945575714111328125	0.67669940609452916557842172551318071782588958740234375	-0.7593810837586874	0.7095502537276196	MGEA5
tRNA transport (GO:0051031)	2/36	0.360654240155275196411110982808168046176433563232421875	0.61360399800895171207315570427454076707363128662109375	0.39956632744123432576799359594588167965412139892578125	0.669368051089439308753981094923801720142364501953125	-0.6956900264496806	0.7094894298815233	RANBP2;NUP98
regulation of transcription from RNA polymerase I promoter (GO:0006356)	1/18	0.473533103277828104626934191401232965290546417236328125	0.65431544566222055170356952658039517700672149658203125	0.50194916140582901409317173602175898849964141845703125	0.70292930491430372086369970929808914661407470703125	-0.9472051551053622	0.7080675440027995	UTP15
negative regulation of peptide hormone secretion (GO:0090278)	1/17	0.45442161502306699372155662786099128425121307373046875	0.65232990283505787321161051295348443090915679931640625	0.4833262406916942754975252682925201952457427978515625	0.70027381463853421994514292236999608576297760009765625	-0.897439592489979	0.7078373901734754	IRS1
water transport (GO:0006833)	1/14	0.392829470106009381868972241136361844837665557861328125	0.62148147977854273360520664937212131917476654052734375	0.42318296277875078192920454966952092945575714111328125	0.67669940609452916557842172551318071782588958740234375	-0.7539443113050976	0.7044702440244416	CFTR
artery morphogenesis (GO:0048844)	2/31	0.296013455480265197383715758405742235481739044189453125	0.59091255416118848575735000849817879498004913330078125	0.33432429615705550052240369041101075708866119384765625	0.66462058874595364432735777882044203579425811767578125	-0.5786391795471569	0.7044066181538022	BMPR2;SMAD7
positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	1/16	0.43461737993450932915351359042688272893428802490234375	0.64263335967514911839515434621716849505901336669921875	0.464008319202073915565875950051122345030307769775390625	0.69420888069272745912741129359346814453601837158203125	-0.8449565215925868	0.7040931619220472	NAF1
regulation of protein kinase B signaling (GO:0051896)	8/164	0.21738298512228737546791990098427049815654754638671875	0.57738082704762516694785290383151732385158538818359375	0.280024925828471771271921397783444263041019439697265625	0.6621445817206363937401647490332834422588348388671875	-0.45837312207034336	0.699520733846963	SEMA5A;PHLPP1;ERBB4;IRS1;MAGI2;GAB1;FRS2;PTK2
retinol metabolic process (GO:0042572)	1/13	0.370792897769820217757086311394232325255870819091796875	0.61360399800895171207315570427454076707363128662109375	0.40162083065366360745684914945741184055805206298828125	0.669368051089439308753981094923801720142364501953125	-0.7025217959683326	0.6969800225250558	RDH10
Golgi ribbon formation (GO:0090161)	1/12	0.34795771674846565080230220701196230947971343994140625	0.603227067663440141842556840856559574604034423828125	0.379254230627107780104978473900700919330120086669921875	0.66654643916606348685860439218231476843357086181640625	-0.6550185593665874	0.6914862658184712	GOLPH3
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6669304739980088658768409004551358520984649658203125	0.51990204056155786549453523548436351120471954345703125	0.707924865910276590597050017095170915126800537109375	-0.9736456733367819	0.6906314666284361	ANK2
apoptotic mitochondrial changes (GO:0008637)	2/35	0.34787311177185120669719253783114254474639892578125	0.603227067663440141842556840856559574604034423828125	0.3867366946258139481784610325121320784091949462890625	0.669368051089439308753981094923801720142364501953125	-0.652835082499381	0.6893399797665456	ERBB4;BCL2
regulation of T cell differentiation (GO:0045580)	2/34	0.335007356505121534073765587891102768480777740478515625	0.603227067663440141842556840856559574604034423828125	0.37378823637421898506971729148062877357006072998046875	0.66654643916606348685860439218231476843357086181640625	-0.6302189333371723	0.6892091823471306	ZMIZ1;ABL1
glycerophospholipid catabolic process (GO:0046475)	1/16	0.43461737993450932915351359042688272893428802490234375	0.64263335967514911839515434621716849505901336669921875	0.464008319202073915565875950051122345030307769775390625	0.69420888069272745912741129359346814453601837158203125	-0.8263039310543869	0.6885501592769823	INPP5F
atrial cardiac muscle cell action potential (GO:0086014)	1/14	0.392829470106009381868972241136361844837665557861328125	0.62148147977854273360520664937212131917476654052734375	0.42318296277875078192920454966952092945575714111328125	0.67669940609452916557842172551318071782588958740234375	-0.7361803895414707	0.6878719964987178	ANK2
ciliary basal body-plasma membrane docking (GO:0097711)	5/97	0.252555284670162472071552883789991028606891632080078125	0.5848004571613392155171595732099376618862152099609375	0.305954789126752724204294509036117233335971832275390625	0.6621445817206363937401647490332834422588348388671875	-0.49847347635620387	0.685961865012247	DYNC1H1;C2CD3;ALMS1;CKAP5;CLASP1
tRNA metabolic process (GO:0006399)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6669304739980088658768409004551358520984649658203125	0.51990204056155786549453523548436351120471954345703125	0.707924865910276590597050017095170915126800537109375	-0.9646775516156357	0.6842701513914966	FARS2
regulation of systemic arterial blood pressure (GO:0003073)	1/13	0.370792897769820217757086311394232325255870819091796875	0.61360399800895171207315570427454076707363128662109375	0.40162083065366360745684914945741184055805206298828125	0.669368051089439308753981094923801720142364501953125	-0.6886422205692034	0.6832099347785406	BMPR2
insulin secretion (GO:0030073)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6669304739980088658768409004551358520984649658203125	0.51990204056155786549453523548436351120471954345703125	0.707924865910276590597050017095170915126800537109375	-0.9624883918603604	0.6827173250873563	SNX19
3'-UTR-mediated mRNA stabilization (GO:0070935)	1/18	0.473533103277828104626934191401232965290546417236328125	0.65431544566222055170356952658039517700672149658203125	0.50194916140582901409317173602175898849964141845703125	0.70292930491430372086369970929808914661407470703125	-0.9127520462911449	0.6823126924694688	YBX3
phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	1/9	0.27436627508888500326378334648325107991695404052734375	0.5848004571613392155171595732099376618862152099609375	0.307022452576543702917888367665000259876251220703125	0.6621445817206363937401647490332834422588348388671875	-0.5266821939354652	0.6811534965843903	PIK3C2A
negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)	1/13	0.370792897769820217757086311394232325255870819091796875	0.61360399800895171207315570427454076707363128662109375	0.40162083065366360745684914945741184055805206298828125	0.669368051089439308753981094923801720142364501953125	-0.6861266665038454	0.6807142244116906	DYRK1A
maturation of 5.8S rRNA (GO:0000460)	1/18	0.473533103277828104626934191401232965290546417236328125	0.65431544566222055170356952658039517700672149658203125	0.50194916140582901409317173602175898849964141845703125	0.70292930491430372086369970929808914661407470703125	-0.9072575822704523	0.6782053967861901	MAK16
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1/14	0.392829470106009381868972241136361844837665557861328125	0.62148147977854273360520664937212131917476654052734375	0.42318296277875078192920454966952092945575714111328125	0.67669940609452916557842172551318071782588958740234375	-0.7255314229641984	0.677921818520303	SUB1
pharyngeal system development (GO:0060037)	1/18	0.473533103277828104626934191401232965290546417236328125	0.65431544566222055170356952658039517700672149658203125	0.50194916140582901409317173602175898849964141845703125	0.70292930491430372086369970929808914661407470703125	-0.9063531598398932	0.6775293107601635	BMPR2
