"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"RNA-directed DNA methylation (GO:0080188)"	"RNA-directed DNA methylation (GO:0080188)"	3	37	0.851622278589686	0.953263413445646	"NCBP1;POLR2E;HNRNPA0"	"BP"
"neutrophil mediated killing of gram-negative bacterium (GO:0070945)"	"neutrophil mediated killing of gram-negative bacterium (GO:0070945)"	2	5	0.0297157304969322	0.367188397666216	"SERPINE1;OPTN"	"BP"
"regulation of trophoblast cell migration (GO:1901163)"	"regulation of trophoblast cell migration (GO:1901163)"	4	28	0.450030591764836	0.705106754626579	"TGFB1;NEXN;FLNA;AKT1"	"BP"
"regulation of translational initiation by eIF2 alpha dephosphorylation (GO:0036496)"	"regulation of translational initiation by eIF2 alpha dephosphorylation (GO:0036496)"	5	54	0.868394720923181	0.964984408593531	"CTDNEP1;DUSP22;PPP2R1A;MTMR6;PPP1CA"	"BP"
"negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)"	"negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)"	3	36	0.835985041580999	0.94546220519755	"TGFB1;CHORDC1;ATG14"	"BP"
"regulation of ERAD pathway (GO:1904292)"	"regulation of ERAD pathway (GO:1904292)"	3	9	0.0387604096463465	0.406400314073527	"RHBDF1;PSME3;PSME2"	"BP"
"regulation of inflammatory response to wounding (GO:0106014)"	"regulation of inflammatory response to wounding (GO:0106014)"	2	14	0.377792298206834	0.65079311386995	"ANXA1;RELA"	"BP"
"sterol regulatory element binding protein import into nucleus (GO:0035105)"	"sterol regulatory element binding protein import into nucleus (GO:0035105)"	4	20	0.191905691962856	0.536712209322075	"PDIA3;IPO13;NUP107;HEATR3"	"BP"
"negative regulation of actin binding (GO:1904617)"	"negative regulation of actin binding (GO:1904617)"	2	27	0.816851240344009	0.931982941168092	"NES;PPP1CA"	"BP"
"regulation of acute inflammatory response (GO:0002673)"	"regulation of acute inflammatory response (GO:0002673)"	2	14	0.377792298206834	0.65079311386995	"ANXA1;RELA"	"BP"
"negative regulation of apolipoprotein binding (GO:2000657)"	"negative regulation of apolipoprotein binding (GO:2000657)"	2	27	0.816851240344009	0.931982941168092	"NES;PPP1CA"	"BP"
"calcium ion transmembrane import into cytosol (GO:0097553)"	"calcium ion transmembrane import into cytosol (GO:0097553)"	3	22	0.45785148219811	0.713814758796377	"ATP2A2;MCOLN1;ADRA1A"	"BP"
"negative regulation of heparan sulfate proteoglycan binding (GO:1905859)"	"negative regulation of heparan sulfate proteoglycan binding (GO:1905859)"	2	27	0.816851240344009	0.931982941168092	"NES;PPP1CA"	"BP"
"calcitonin catabolic process (GO:0010816)"	"calcitonin catabolic process (GO:0010816)"	3	12	0.103789302803437	0.517018517378914	"ACE;ANPEP;TPP1"	"BP"
"vesicle scission involved in endocytosis (GO:0099051)"	"vesicle scission involved in endocytosis (GO:0099051)"	5	38	0.557592270541488	0.769610888382113	"DNM3;CYTH2;CAV3;LRP2;SNX11"	"BP"
"skeletal muscle thin filament assembly (GO:0030240)"	"skeletal muscle thin filament assembly (GO:0030240)"	4	24	0.317500707873985	0.633416026061516	"SPTA1;ACTA1;ALDOA;BCAR1"	"BP"
"negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway (GO:0022002)"	"negative regulation of anterior neural cell fate commitment of the neural plate by Wnt signaling pathway (GO:0022002)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"regulation of chronic inflammatory response (GO:0002676)"	"regulation of chronic inflammatory response (GO:0002676)"	2	14	0.377792298206834	0.65079311386995	"ANXA1;RELA"	"BP"
"negative regulation of Ras GTPase binding (GO:1904476)"	"negative regulation of Ras GTPase binding (GO:1904476)"	2	27	0.816851240344009	0.931982941168092	"NES;PPP1CA"	"BP"
"negative regulation of rRNA processing (GO:2000233)"	"negative regulation of rRNA processing (GO:2000233)"	6	47	0.616971401437717	0.798789668824538	"ACVRL1;TGFB1;CITED2;WWP2;MAPT;NR0B2"	"BP"
"plasma membrane repair (GO:0001778)"	"plasma membrane repair (GO:0001778)"	4	22	0.252744760065793	0.563923807548139	"SERP1;CAV3;ERBB3;WNT5A"	"BP"
"positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)"	"positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)"	4	20	0.191905691962856	0.536712209322075	"RNF31;SPPL2A;UBC;TAX1BP1"	"BP"
"Wnt signaling pathway (GO:0016055)"	"Wnt signaling pathway (GO:0016055)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"negative regulation of cell death (GO:0060548)"	"negative regulation of cell death (GO:0060548)"	2	22	0.690967088149348	0.849428873698265	"JUN;JUND"	"BP"
"Wnt signaling pathway involved in kidney development (GO:0061289)"	"Wnt signaling pathway involved in kidney development (GO:0061289)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"negative regulation of cell cycle arrest (GO:0071157)"	"negative regulation of cell cycle arrest (GO:0071157)"	4	18	0.137264819274777	0.536712209322075	"BIN1;CITED2;RPL23;TRIM32"	"BP"
"Wnt signaling pathway involved in forebrain neuroblast division (GO:0021874)"	"Wnt signaling pathway involved in forebrain neuroblast division (GO:0021874)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"negative regulation of DNA-dependent DNA replication (GO:2000104)"	"negative regulation of DNA-dependent DNA replication (GO:2000104)"	3	9	0.0387604096463465	0.406400314073527	"TSPYL2;TGFB1;TERF1"	"BP"
"Wnt signaling pathway involved in heart development (GO:0003306)"	"Wnt signaling pathway involved in heart development (GO:0003306)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"positive regulation of elastin catabolic process (GO:0110015)"	"positive regulation of elastin catabolic process (GO:0110015)"	4	21	0.221691317087781	0.545650589489303	"NSF;WNT5A;SNF8;TRIM32"	"BP"
"Wnt signaling pathway involved in mammary gland specification (GO:0060593)"	"Wnt signaling pathway involved in mammary gland specification (GO:0060593)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"negative regulation of STAT protein import into nucleus (GO:2000365)"	"negative regulation of STAT protein import into nucleus (GO:2000365)"	4	19	0.163672924917157	0.536712209322075	"LRRC15;CHORDC1;APOD;PODN"	"BP"
"positive regulation of cell cycle (GO:0045787)"	"positive regulation of cell cycle (GO:0045787)"	5	44	0.704900023480062	0.857933761315193	"JUN;JUND;CITED2;TRIM32;SIRT2"	"BP"
"regulation of substrate-dependent cell migration, cell attachment to substrate (GO:1904235)"	"regulation of substrate-dependent cell migration, cell attachment to substrate (GO:1904235)"	4	28	0.450030591764836	0.705106754626579	"TGFB1;NEXN;FLNA;AKT1"	"BP"
"Wnt signaling pathway involved in primitive streak formation (GO:0090011)"	"Wnt signaling pathway involved in primitive streak formation (GO:0090011)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"Wnt signaling pathway involved in regulation of cell proliferation in dorsal spinal cord (GO:0021922)"	"Wnt signaling pathway involved in regulation of cell proliferation in dorsal spinal cord (GO:0021922)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"Wnt signaling pathway involved in somitogenesis (GO:0090244)"	"Wnt signaling pathway involved in somitogenesis (GO:0090244)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"response to interferon-alpha (GO:0035455)"	"response to interferon-alpha (GO:0035455)"	4	21	0.221691317087781	0.545650589489303	"CD274;JUN;JUND;TIMP2"	"BP"
"positive regulation of interleukin-8 secretion (GO:2000484)"	"positive regulation of interleukin-8 secretion (GO:2000484)"	3	11	0.0785472187233032	0.46787501441482	"RGCC;SERPINE1;F2R"	"BP"
"positive regulation of protein histidine kinase activity (GO:0010864)"	"positive regulation of protein histidine kinase activity (GO:0010864)"	2	26	0.795825144984535	0.916704218097864	"DUSP19;JTB"	"BP"
"Wnt-activated signaling pathway involved in forebrain neuron fate commitment (GO:0021881)"	"Wnt-activated signaling pathway involved in forebrain neuron fate commitment (GO:0021881)"	5	38	0.557592270541488	0.769610888382113	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
"heart looping (GO:0001947)"	"heart looping (GO:0001947)"	2	20	0.625090132781953	0.798789668824538	"MKKS;NKX2-5"	"BP"
"regulation of autophagosome assembly (GO:2000785)"	"regulation of autophagosome assembly (GO:2000785)"	5	42	0.659747195631635	0.826399205362524	"ATP6V0B;ATP6V0A2;LAMTOR1;ATP6V0D1;EZR"	"BP"
"negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)"	"negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)"	6	47	0.616971401437717	0.798789668824538	"ACVRL1;TGFB1;CITED2;WWP2;MAPT;NR0B2"	"BP"
"negative regulation of histone phosphorylation (GO:0033128)"	"negative regulation of histone phosphorylation (GO:0033128)"	4	31	0.544968326026815	0.762192573600631	"TGFB1;H2AFY;CHORDC1;ATG14"	"BP"
"peptidyl-histidine dephosphorylation (GO:0035971)"	"peptidyl-histidine dephosphorylation (GO:0035971)"	5	54	0.868394720923181	0.964984408593531	"CTDNEP1;DUSP22;PPP2R1A;MTMR6;PPP1CA"	"BP"
"histone H4-K8 acetylation (GO:0043982)"	"histone H4-K8 acetylation (GO:0043982)"	4	28	0.450030591764836	0.705106754626579	"KANSL2;RUVBL2;RUVBL1;JADE2"	"BP"
"peptidyl-N-phospho-arginine dephosphorylation (GO:0098628)"	"peptidyl-N-phospho-arginine dephosphorylation (GO:0098628)"	5	54	0.868394720923181	0.964984408593531	"CTDNEP1;DUSP22;PPP2R1A;MTMR6;PPP1CA"	"BP"
"histone H4-K5 acetylation (GO:0043981)"	"histone H4-K5 acetylation (GO:0043981)"	4	28	0.450030591764836	0.705106754626579	"KANSL2;RUVBL2;RUVBL1;JADE2"	"BP"
"fibroblast growth factor receptor signaling pathway involved in hemopoiesis (GO:0035603)"	"fibroblast growth factor receptor signaling pathway involved in hemopoiesis (GO:0035603)"	7	53	0.600910000175333	0.793227672037614	"FGF16;NCBP1;UBC;POLR2E;MAPK1;NKX2-5;FGF1"	"BP"
"positive regulation of bone mineralization (GO:0030501)"	"positive regulation of bone mineralization (GO:0030501)"	4	26	0.383934103609694	0.651448777727321	"TGFB1;WNT5A;S1PR1;GPM6B"	"BP"
"attachment of mitotic spindle microtubules to kinetochore (GO:0051315)"	"attachment of mitotic spindle microtubules to kinetochore (GO:0051315)"	4	19	0.163672924917157	0.536712209322075	"CDC23;ZW10;CHMP1B;CHMP5"	"BP"
"positive regulation of MDA-5 signaling pathway (GO:1900245)"	"positive regulation of MDA-5 signaling pathway (GO:1900245)"	2	13	0.331843545519289	0.634366305676906	"GBP5;FGF1"	"BP"
"negative regulation of BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry (GO:1902813)"	"negative regulation of BMP signaling pathway involved in determination of lateral mesoderm left/right asymmetry (GO:1902813)"	1	10	0.478569159977502	0.714871629049145	"HTRA3"	"BP"
"negative regulation of catenin import into nucleus (GO:0035414)"	"negative regulation of catenin import into nucleus (GO:0035414)"	3	9	0.0387604096463465	0.406400314073527	"FZD7;CHORDC1;APOD"	"BP"
"transcription initiation from RNA polymerase I promoter (GO:0006361)"	"transcription initiation from RNA polymerase I promoter (GO:0006361)"	4	25	0.35064050221185	0.63781013823576	"CAVIN1;ERCC2;TAF1A;POLR2E"	"BP"
"positive regulation of insulin secretion (GO:0032024)"	"positive regulation of insulin secretion (GO:0032024)"	7	43	0.355164286258862	0.63781013823576	"MARCKS;TGFB1;KCNB1;HFE;ENSA;IRS2;EZR"	"BP"
"protein kinase B signaling (GO:0043491)"	"protein kinase B signaling (GO:0043491)"	3	7	0.0139668189376037	0.367188397666216	"TGFB1;SIRT2;ZFP36L1"	"BP"
"determination of liver left/right asymmetry (GO:0071910)"	"determination of liver left/right asymmetry (GO:0071910)"	2	17	0.509550219258664	0.739761255818113	"MKKS;CITED2"	"BP"
"fatty acid alpha-oxidation (GO:0001561)"	"fatty acid alpha-oxidation (GO:0001561)"	1	13	0.625915562719579	0.798789668824538	"LPIN3"	"BP"
"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)"	"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)"	1	7	0.300900828648711	0.609179656004246	"ERCC2"	"BP"
"modification-dependent protein catabolic process (GO:0019941)"	"modification-dependent protein catabolic process (GO:0019941)"	1	14	0.66726944013837	0.826399205362524	"CAPN2"	"BP"
"positive regulation of thyroid hormone receptor activity (GO:1904169)"	"positive regulation of thyroid hormone receptor activity (GO:1904169)"	6	47	0.616971401437717	0.798789668824538	"GTF2A2;RGCC;JUP;HFE;AKT1;TRIM32"	"BP"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)"	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)"	6	45	0.568466299114735	0.779041318003083	"PDIA3;WFS1;ATP2A2;EIF2S1;THBS1;TXNDC5"	"BP"
"directional guidance of interneurons involved in migration from the subpallium to the cortex (GO:0021840)"	"directional guidance of interneurons involved in migration from the subpallium to the cortex (GO:0021840)"	4	29	0.482412410803852	0.717750143482495	"TGFB1;NEXN;FLNA;AKT1"	"BP"
"angiotensin catabolic process in blood (GO:0002005)"	"angiotensin catabolic process in blood (GO:0002005)"	3	11	0.0785472187233032	0.46787501441482	"ACE;ANPEP;TPP1"	"BP"
"negative regulation of rhodopsin gene expression (GO:0045871)"	"negative regulation of rhodopsin gene expression (GO:0045871)"	6	44	0.543179383158136	0.761645775214485	"ACVRL1;TGFB1;CITED2;WWP2;MAPT;NR0B2"	"BP"
"cellular response to epidermal growth factor stimulus (GO:0071364)"	"cellular response to epidermal growth factor stimulus (GO:0071364)"	2	23	0.720468906716365	0.870167303093747	"TWF2;ZFP36L1"	"BP"
"acetyl-CoA assimilation pathway (GO:0019681)"	"acetyl-CoA assimilation pathway (GO:0019681)"	3	7	0.0139668189376037	0.367188397666216	"GPT2;IDH2;L2HGDH"	"BP"
"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)"	4	17	0.112929988214294	0.517018517378914	"PDCD6;F2R;ARL6IP5;NOD1"	"BP"
"cellular response to thyroid hormone stimulus (GO:0097067)"	"cellular response to thyroid hormone stimulus (GO:0097067)"	4	21	0.221691317087781	0.545650589489303	"JUN;JUND;LMO2;GPR22"	"BP"
"epidermal growth factor catabolic process (GO:0007174)"	"epidermal growth factor catabolic process (GO:0007174)"	4	26	0.383934103609694	0.651448777727321	"UBC;SPRY1;STAM2;PTPN2"	"BP"
"positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)"	4	41	0.789818547786476	0.916434183327077	"NUB1;ARAF;LONRF2;SIRT2"	"BP"
"O-glycan processing, core 1 (GO:0016267)"	"O-glycan processing, core 1 (GO:0016267)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"biosynthetic process of antibacterial peptides active against Gram-negative bacteria (GO:0002812)"	"biosynthetic process of antibacterial peptides active against Gram-negative bacteria (GO:0002812)"	2	5	0.0297157304969322	0.367188397666216	"SERPINE1;OPTN"	"BP"
"hermaphrodite genitalia development (GO:0040035)"	"hermaphrodite genitalia development (GO:0040035)"	3	8	0.024514651160348	0.367188397666216	"DNAJC19;MKKS;WNT5A"	"BP"
"DNA strand resection involved in replication fork processing (GO:0110025)"	"DNA strand resection involved in replication fork processing (GO:0110025)"	2	16	0.467074402956088	0.714871629049145	"NT5E;TONSL"	"BP"
"O-glycan processing, core 2 (GO:0016268)"	"O-glycan processing, core 2 (GO:0016268)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"activation of JNKK activity (GO:0007256)"	"activation of JNKK activity (GO:0007256)"	5	48	0.782463836641213	0.909308856503934	"MAPK9;F2R;UBC;DUSP19;NOD1"	"BP"
"O-glycan processing, core 5 (GO:0031041)"	"O-glycan processing, core 5 (GO:0031041)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"O-glycan processing, core 4 (GO:0016270)"	"O-glycan processing, core 4 (GO:0016270)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"O-glycan processing, core 8 (GO:0031044)"	"O-glycan processing, core 8 (GO:0031044)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"O-glycan processing, core 6 (GO:0031042)"	"O-glycan processing, core 6 (GO:0031042)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"O-glycan processing, core 3 (GO:0016269)"	"O-glycan processing, core 3 (GO:0016269)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)"	"positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)"	4	30	0.514108597881609	0.743497303837954	"ERBB3;FZD7;WNT5A;LAMB1"	"BP"
"translational readthrough (GO:0006451)"	"translational readthrough (GO:0006451)"	1	17	0.769380343489976	0.899336141707709	"RBM3"	"BP"
"O-glycan processing, core 7 (GO:0031043)"	"O-glycan processing, core 7 (GO:0031043)"	3	19	0.344524918722996	0.63781013823576	"B3GNT8;GALNT15;B3GNT3"	"BP"
"positive regulation of ubiquitin-protein transferase activity (GO:0051443)"	"positive regulation of ubiquitin-protein transferase activity (GO:0051443)"	4	39	0.750953341430316	0.892417881259544	"ZER1;FEM1A;WFS1;BCL10"	"BP"
"positive regulation of Rho protein signal transduction (GO:0035025)"	"positive regulation of Rho protein signal transduction (GO:0035025)"	2	19	0.588728571676615	0.784404253014218	"F2R;ARHGDIB"	"BP"
"farnesyl diphosphate metabolic process (GO:0045338)"	"farnesyl diphosphate metabolic process (GO:0045338)"	4	16	0.0908830778498418	0.496954640104108	"PLA2G4E;ACP6;PLBD1;PLPP1"	"BP"
"actin nucleation (GO:0045010)"	"actin nucleation (GO:0045010)"	4	31	0.544968326026815	0.762192573600631	"SPTA1;VASP;ALDOA;BCAR1"	"BP"
"neuron development (GO:0048666)"	"neuron development (GO:0048666)"	5	31	0.353638011526535	0.63781013823576	"NGRN;MAPK9;FZD7;WNT5A;WNT9A"	"BP"
"positive regulation of posterior neural plate formation by Wnt signaling pathway (GO:0090021)"	"positive regulation of posterior neural plate formation by Wnt signaling pathway (GO:0090021)"	5	40	0.610524124128715	0.798789668824538	"TNKS2;WNT5A;UBC;WNT9A;RBX1"	"BP"
