"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"positive regulation of tumor necrosis factor production (GO:0032760)"	"positive regulation of tumor necrosis factor production (GO:0032760)"	1	10	0.483316714338006	0.73911533384004	"RASGRP1"	"BP"
"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol (GO:1904211)"	"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol (GO:1904211)"	2	24	0.753192886056753	0.887790884224143	"SCPEP1;SEC61B"	"BP"
"positive regulation of endodermal cell differentiation (GO:1903226)"	"positive regulation of endodermal cell differentiation (GO:1903226)"	1	6	0.241370213010279	0.61645713364934	"TENM4"	"BP"
"positive regulation of CREB transcription factor activity (GO:0032793)"	"positive regulation of CREB transcription factor activity (GO:0032793)"	5	47	0.772040683390529	0.899806893755155	"CEBPG;PPRC1;MBTPS2;VEGFA;STK3"	"BP"
"chemical synaptic transmission, postsynaptic (GO:0099565)"	"chemical synaptic transmission, postsynaptic (GO:0099565)"	12	40	0.00646429557454997	0.23757793021976	"GRIA1;UNC13C;GIPC1;MINK1;SLC1A3;KCNMB4;LPAR3;MBP;KCNQ5;OPRM1;CACNA1E;GPR19"	"BP"
"histone deubiquitination (GO:0016578)"	"histone deubiquitination (GO:0016578)"	16	137	0.888377615788366	0.952748045619981	"BARD1;OTUD5;ENY2;USP22;USP11;GATA3;AXIN2;TOMM20;RAD23B;AURKB;TGFBR1;CDC20;CCNA2;TFPT;TNIP1;BIRC2"	"BP"
"negative regulation of rhodopsin gene expression (GO:0045871)"	"negative regulation of rhodopsin gene expression (GO:0045871)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"autophagosome maturation (GO:0097352)"	"autophagosome maturation (GO:0097352)"	5	52	0.849470455703051	0.940731799693459	"SRC;PIK3C3;SQSTM1;TOMM20;TOMM6"	"BP"
"regulation of translational initiation by eIF2 alpha dephosphorylation (GO:0036496)"	"regulation of translational initiation by eIF2 alpha dephosphorylation (GO:0036496)"	4	54	0.942460710675497	0.985521390486105	"PTPRE;PTPRC;DUSP10;PTPN22"	"BP"
"fibroblast growth factor receptor signaling pathway (GO:0008543)"	"fibroblast growth factor receptor signaling pathway (GO:0008543)"	11	73	0.485677972716161	0.741944075223583	"ITK;PTBP1;SFRP1;NCBP2;HNRNPF;GRAP2;TNK2;ERBB2;SHCBP1;FRK;CD44"	"BP"
"RNA polymerase I transcriptional preinitiation complex assembly (GO:0001188)"	"RNA polymerase I transcriptional preinitiation complex assembly (GO:0001188)"	1	17	0.773722266967333	0.899806893755155	"RRN3"	"BP"
"tRNA export from nucleus (GO:0006409)"	"tRNA export from nucleus (GO:0006409)"	4	42	0.813532918720246	0.927148620961375	"NUP210;NCBP2;SARNP;AAAS"	"BP"
"ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611)"	"ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611)"	1	17	0.773722266967333	0.899806893755155	"SCPEP1"	"BP"
"neural crest cell migration involved in sympathetic nervous system development (GO:1903045)"	"neural crest cell migration involved in sympathetic nervous system development (GO:1903045)"	3	6	0.00704298586656305	0.23757793021976	"SOX11;GATA3;SOX4"	"BP"
"synaptic transmission, dopaminergic (GO:0001963)"	"synaptic transmission, dopaminergic (GO:0001963)"	12	38	0.00394448142895332	0.204338225453457	"GRIA1;UNC13C;GIPC1;MINK1;SLC1A3;KCNMB4;LPAR3;MBP;KCNQ5;OPRM1;CACNA1E;GPR19"	"BP"
"modulation of cell migration in other organism (GO:0044621)"	"modulation of cell migration in other organism (GO:0044621)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"ribosomal large subunit biogenesis (GO:0042273)"	"ribosomal large subunit biogenesis (GO:0042273)"	1	11	0.536415345813575	0.772407274000157	"SURF6"	"BP"
"regulation of angioblast cell migration involved in selective angioblast sprouting (GO:0035477)"	"regulation of angioblast cell migration involved in selective angioblast sprouting (GO:0035477)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"signal transduction in response to DNA damage (GO:0042770)"	"signal transduction in response to DNA damage (GO:0042770)"	12	101	0.825303991801725	0.933050226117227	"BARD1;CASP9;BLM;MRNIP;PARP4;UBE2T;ZBTB1;CEP63;MASTL;DTL;CDKN2AIP;RAD18"	"BP"
"neurotransmitter-mediated guidance of interneurons involved in substrate-independent cerebral cortex tangential migration (GO:0021845)"	"neurotransmitter-mediated guidance of interneurons involved in substrate-independent cerebral cortex tangential migration (GO:0021845)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"regulation of distal tip cell migration (GO:1903354)"	"regulation of distal tip cell migration (GO:1903354)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"post-translational protein acetylation (GO:0034421)"	"post-translational protein acetylation (GO:0034421)"	23	182	0.857715092940284	0.940731799693459	"WSB1;GOLM1;TMEM132A;CUL2;TNC;DCAF8;KLHL22;FBXL18;ESCO2;FBXO10;CYR61;KLHL20;FBXL12;KCTD7;SOCS2;VCAN;DCAF17;GAN;IGFBP7;CHML;DTL;RAB8A;SPSB4"	"BP"
"substantia nigra development (GO:0021762)"	"substantia nigra development (GO:0021762)"	4	19	0.167927537499791	0.579994650037888	"CDC42;HSPA5;BASP1;MBP"	"BP"
"positive regulation of thyroid hormone receptor activity (GO:1904169)"	"positive regulation of thyroid hormone receptor activity (GO:1904169)"	7	47	0.466587247689439	0.73911533384004	"CEBPG;GATA3;SOX9;PPRC1;CDKN2AIP;MBTPS2;STK3"	"BP"
"protein O-linked glycosylation via serine (GO:0018242)"	"protein O-linked glycosylation via serine (GO:0018242)"	4	20	0.196689550594117	0.613394213566549	"B3GALNT2;KCNE1;POGLUT1;POMGNT2"	"BP"
"regulation of formation of radial glial scaffolds (GO:0061924)"	"regulation of formation of radial glial scaffolds (GO:0061924)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)"	11	115	0.962123295832903	0.986306755599688	"CDC20;AMER1;TRIM9;UBE2W;KCTD10;SPOPL;FBXL18;GTSE1;ANAPC10;BIRC2;KLHL20"	"BP"
"regulation of glial cell migration (GO:1903975)"	"regulation of glial cell migration (GO:1903975)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"BMP signaling pathway (GO:0030509)"	"BMP signaling pathway (GO:0030509)"	24	189	0.858018075595229	0.940731799693459	"ENY2;BMP10;TGFB3;BUD31;LEF1;CEBPG;SMARCA5;DEK;NR2F2;CHD3;IKZF3;BMP7;VEGFA;MED17;BMP5;SFRP1;MED14;SLTM;WT1;NFKBIZ;ERBB2;NFE2L3;ZBED4;TEAD3"	"BP"
"regulation of mesenchymal stem cell migration (GO:1905320)"	"regulation of mesenchymal stem cell migration (GO:1905320)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"regulation of hematopoietic stem cell migration (GO:2000471)"	"regulation of hematopoietic stem cell migration (GO:2000471)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"negative regulation of histone gene expression (GO:0036208)"	"negative regulation of histone gene expression (GO:0036208)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"NF-kappaB import into nucleus (GO:0042348)"	"NF-kappaB import into nucleus (GO:0042348)"	2	22	0.696817261858977	0.852579872059423	"NFKBIL1;BIRC2"	"BP"
"negative regulation of production of siRNA involved in RNA interference (GO:1903704)"	"negative regulation of production of siRNA involved in RNA interference (GO:1903704)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"positive regulation of p38MAPK cascade (GO:1900745)"	"positive regulation of p38MAPK cascade (GO:1900745)"	1	18	0.800899120045072	0.917617830667755	"VEGFA"	"BP"
"central nervous system neuron development (GO:0021954)"	"central nervous system neuron development (GO:0021954)"	1	15	0.709562293903977	0.861993389704957	"TENM4"	"BP"
"positive regulation of mesenchymal cell proliferation involved in ureter development (GO:2000729)"	"positive regulation of mesenchymal cell proliferation involved in ureter development (GO:2000729)"	3	7	0.0143926896081311	0.308709881057111	"PDGFA;SOX9;VEGFA"	"BP"
"negative regulation of protein maturation (GO:1903318)"	"negative regulation of protein maturation (GO:1903318)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"chloride transmembrane transport (GO:1902476)"	"chloride transmembrane transport (GO:1902476)"	2	10	0.19970173834878	0.613394213566549	"CLCN6;CLIC1"	"BP"
"aerobic electron transport chain (GO:0019646)"	"aerobic electron transport chain (GO:0019646)"	1	15	0.709562293903977	0.861993389704957	"ALDH5A1"	"BP"
"negative regulation of snoRNA processing (GO:1902797)"	"negative regulation of snoRNA processing (GO:1902797)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"negative regulation of tRNA processing (GO:2000236)"	"negative regulation of tRNA processing (GO:2000236)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"regulation of metanephric mesenchymal cell migration (GO:2000589)"	"regulation of metanephric mesenchymal cell migration (GO:2000589)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"regulation of neuroblast migration (GO:0061853)"	"regulation of neuroblast migration (GO:0061853)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"signal transduction involved in mitotic G2 DNA damage checkpoint (GO:0072434)"	"signal transduction involved in mitotic G2 DNA damage checkpoint (GO:0072434)"	3	30	0.718097000271495	0.868542588195792	"BLM;MRNIP;AURKA"	"BP"
"suppression by virus of host gene expression (GO:0039657)"	"suppression by virus of host gene expression (GO:0039657)"	7	44	0.389892636450474	0.698196628606682	"SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A"	"BP"
"peptidyl-histidine dephosphorylation (GO:0035971)"	"peptidyl-histidine dephosphorylation (GO:0035971)"	4	54	0.942460710675497	0.985521390486105	"PTPRE;PTPRC;DUSP10;PTPN22"	"BP"
"negative regulation of bone resorption (GO:0045779)"	"negative regulation of bone resorption (GO:0045779)"	3	5	0.00268290450502473	0.18531204688278	"SFRP1;SRC;ITGB3"	"BP"
"peptidyl-N-phospho-arginine dephosphorylation (GO:0098628)"	"peptidyl-N-phospho-arginine dephosphorylation (GO:0098628)"	4	54	0.942460710675497	0.985521390486105	"PTPRE;PTPRC;DUSP10;PTPN22"	"BP"
"regulation of trophoblast cell migration (GO:1901163)"	"regulation of trophoblast cell migration (GO:1901163)"	4	28	0.457779773264711	0.73911533384004	"PARD6B;TBCCD1;SERPINE2;MINK1"	"BP"
"sclerotome development (GO:0061056)"	"sclerotome development (GO:0061056)"	3	7	0.0143926896081311	0.308709881057111	"LOXL3;SOX11;BMP7"	"BP"
"histone methylation (GO:0016571)"	"histone methylation (GO:0016571)"	4	22	0.258522777881591	0.646251252593276	"METTL22;EHMT2;PRMT3;AURKB"	"BP"
"regulation of mitotic DNA damage checkpoint (GO:1904289)"	"regulation of mitotic DNA damage checkpoint (GO:1904289)"	4	23	0.291002221099797	0.664388701986604	"SFRP1;NEK6;FBXO5;SOX9"	"BP"
"regulation of SREBP signaling pathway (GO:2000638)"	"regulation of SREBP signaling pathway (GO:2000638)"	20	155	0.807336767884393	0.921536086418503	"MTCH1;ENY2;BUD31;CEBPG;SMARCA5;DEK;NR2F2;CHD3;IKZF3;VEGFA;MED17;SOCS2;MED14;SLTM;WT1;NFKBIZ;ERBB2;NFE2L3;ZBED4;TEAD3"	"BP"
"positive regulation of interferon-gamma production (GO:0032729)"	"positive regulation of interferon-gamma production (GO:0032729)"	2	10	0.19970173834878	0.613394213566549	"CARD11;IL12RB2"	"BP"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902177)"	"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902177)"	1	10	0.483316714338006	0.73911533384004	"BMF"	"BP"
"neuromuscular synaptic transmission (GO:0007274)"	"neuromuscular synaptic transmission (GO:0007274)"	12	41	0.00813145521629433	0.252292530293795	"GRIA1;UNC13C;GIPC1;MINK1;KCNMB4;SLC1A3;LPAR3;KCNQ5;MBP;OPRM1;CACNA1E;GPR19"	"BP"
"maturation of SSU-rRNA (GO:0030490)"	"maturation of SSU-rRNA (GO:0030490)"	12	70	0.304102701521264	0.664388701986604	"RRP7A;PDCD11;ERI1;PIH1D1;BMS1;MRTO4;RPL13;NOL8;SURF6;RPLP2;RPL17;UTP18"	"BP"
"activation of protein kinase B activity (GO:0032148)"	"activation of protein kinase B activity (GO:0032148)"	4	22	0.258522777881591	0.646251252593276	"TPX2;ITGB3;ECT2;VEGFA"	"BP"
"cardiac ventricle formation (GO:0003211)"	"cardiac ventricle formation (GO:0003211)"	3	9	0.0398509640760669	0.423298961983808	"HEY2;SOX11;SOX4"	"BP"
"apoptotic mitochondrial changes (GO:0008637)"	"apoptotic mitochondrial changes (GO:0008637)"	17	121	0.644126540705865	0.827327084211838	"CSRNP1;DAXX;VPS13C;TNFRSF19;NUDT2;DHCR24;MRPS30;PPRC1;POLRMT;STK4;IFIT2;STK3;CASP9;ADORA2A;PAK6;CASP2;RNF152"	"BP"
"establishment or maintenance of transmembrane electrochemical gradient (GO:0010248)"	"establishment or maintenance of transmembrane electrochemical gradient (GO:0010248)"	9	50	0.25528722922255	0.642314182111551	"SLC24A2;CLCN6;CLCN5;PDZD11;ATP11B;ATP10A;SLC24A5;TPCN2;RYR3"	"BP"
"positive regulation of posterior neural plate formation by fibroblast growth factor receptor signaling pathway (GO:0060787)"	"positive regulation of posterior neural plate formation by fibroblast growth factor receptor signaling pathway (GO:0060787)"	4	38	0.736786837394962	0.881274363438084	"PTBP1;NCBP2;HNRNPF;SHCBP1"	"BP"
"transcription from RNA polymerase II promoter (GO:0006366)"	"transcription from RNA polymerase II promoter (GO:0006366)"	17	151	0.926419208118244	0.976449094653619	"KLF11;NCBP2;TGFB1I1;LEF1;TAF11;DEK;GATA3;ILF2;CDK9;MAF;NFE2L3;HIVEP3;TRIP13;TAF5;PKNOX1;LZTS1;CREB5"	"BP"
"regulation of phagocytosis (GO:0050764)"	"regulation of phagocytosis (GO:0050764)"	1	17	0.773722266967333	0.899806893755155	"RAB5C"	"BP"
"maintenance of protein location in nucleus (GO:0051457)"	"maintenance of protein location in nucleus (GO:0051457)"	1	15	0.709562293903977	0.861993389704957	"BMP7"	"BP"
"neuron projection extension (GO:1990138)"	"neuron projection extension (GO:1990138)"	4	21	0.226986081808197	0.61645713364934	"ALCAM;KIF20B;BMP7;KLK8"	"BP"
"nucleotide-excision repair, DNA incision (GO:0033683)"	"nucleotide-excision repair, DNA incision (GO:0033683)"	3	25	0.570893355336501	0.79480332299969	"PAPD7;RAD23B;FAN1"	"BP"
"positive regulation of trophectodermal cell proliferation (GO:1904075)"	"positive regulation of trophectodermal cell proliferation (GO:1904075)"	21	127	0.348588929222658	0.679398137203804	"TIPIN;CNOT6L;SHC1;HDAC1;LEF1;IGF2;PDGFA;SOX11;PTN;FOXM1;TGFBR1;VEGFA;SFRP1;RARA;GCNT2;SOX9;NUDT16;KIF20B;SOX4;SLAMF1;IL12RB2"	"BP"
"cellular response to amino acid stimulus (GO:0071230)"	"cellular response to amino acid stimulus (GO:0071230)"	1	18	0.800899120045072	0.917617830667755	"NR1H4"	"BP"
"protein K33-linked ubiquitination (GO:1990390)"	"protein K33-linked ubiquitination (GO:1990390)"	13	124	0.938534970663322	0.98398624860654	"RNF20;WSB1;FBXL18;PRPF19;FBXO10;CHFR;UBE2L3;KLHL20;FBXL12;HECTD2;DTL;DZIP3;BIRC2"	"BP"
"viral RNA editing (GO:0075527)"	"viral RNA editing (GO:0075527)"	6	35	0.308767911163772	0.672726782039883	"NUP210;RPL13;RPLP2;AAAS;RPL17;BICD1"	"BP"
"viral transcription (GO:0019083)"	"viral transcription (GO:0019083)"	6	35	0.308767911163772	0.672726782039883	"NUP210;RPL13;RPLP2;AAAS;RPL17;BICD1"	"BP"
"chondrocyte differentiation (GO:0002062)"	"chondrocyte differentiation (GO:0002062)"	4	17	0.116113558650889	0.564817523899837	"ITGB8;SOX9;CD44;RUNX1"	"BP"
"sterol regulatory element binding protein cleavage (GO:0035103)"	"sterol regulatory element binding protein cleavage (GO:0035103)"	15	85	0.25755983117455	0.646251252593276	"GOLM1;TMEM132A;IGF2;TNC;CYR61;MMP14;VCAN;GGA3;MMP16;ADORA2A;XPNPEP3;PAPPA;CASP2;IGFBP7;LTA4H"	"BP"
"chemorepulsion of axon (GO:0061643)"	"chemorepulsion of axon (GO:0061643)"	9	70	0.682683351582864	0.848186614233326	"DOK4;RYK;SHC1;SRC;GPC1;ITGB3;PDGFA;EPHB2;ROBO1"	"BP"
"protein heterotetramerization (GO:0051290)"	"protein heterotetramerization (GO:0051290)"	5	29	0.301649307075252	0.664388701986604	"ADSL;KCNC2;SHMT1;IKZF1;DHRS4"	"BP"
"negative regulation of leukocyte proliferation (GO:0070664)"	"negative regulation of leukocyte proliferation (GO:0070664)"	18	134	0.728632516436793	0.875626731641731	"CDKN2D;KLF11;TGFB3;TGFB1I1;CUL2;P3H1;GATA3;AXIN2;OPRM1;BMP5;SFRP1;GPNMB;WT1;CDK10;STRN;IGFBP7;SOX4;FRK"	"BP"
"nucleotide-excision repair, preincision complex assembly (GO:0006294)"	"nucleotide-excision repair, preincision complex assembly (GO:0006294)"	2	22	0.696817261858977	0.852579872059423	"RAD23B;FAN1"	"BP"
"early endosome to late endosome transport (GO:0045022)"	"early endosome to late endosome transport (GO:0045022)"	6	42	0.500367875398602	0.756495129461551	"ANKRD27;AP5M1;AP5Z1;ALMS1;PIK3C3;SQSTM1"	"BP"
"negative regulation of cell proliferation involved in kidney development (GO:1901723)"	"negative regulation of cell proliferation involved in kidney development (GO:1901723)"	18	135	0.740626327225547	0.881274363438084	"CDKN2D;KLF11;TGFB3;TGFB1I1;CUL2;P3H1;GATA3;AXIN2;OPRM1;BMP5;SFRP1;GPNMB;WT1;CDK10;STRN;IGFBP7;SOX4;FRK"	"BP"
"positive regulation of growth plate cartilage chondrocyte proliferation (GO:0061913)"	"positive regulation of growth plate cartilage chondrocyte proliferation (GO:0061913)"	21	130	0.392837193899168	0.701305045847069	"TIPIN;CNOT6L;SHC1;HDAC1;LEF1;IGF2;PDGFA;SOX11;PTN;FOXM1;TGFBR1;VEGFA;SFRP1;RARA;GCNT2;SOX9;NUDT16;KIF20B;SOX4;SLAMF1;IL12RB2"	"BP"
"negative regulation of chondrocyte proliferation (GO:1902731)"	"negative regulation of chondrocyte proliferation (GO:1902731)"	18	135	0.740626327225547	0.881274363438084	"CDKN2D;KLF11;TGFB3;TGFB1I1;CUL2;P3H1;GATA3;AXIN2;OPRM1;BMP5;SFRP1;GPNMB;WT1;CDK10;STRN;IGFBP7;SOX4;FRK"	"BP"
"phospholipid dephosphorylation (GO:0046839)"	"phospholipid dephosphorylation (GO:0046839)"	4	17	0.116113558650889	0.564817523899837	"PTPRC;DUSP10;PLPPR3;DUSP18"	"BP"
"positive regulation of protein targeting to membrane (GO:0090314)"	"positive regulation of protein targeting to membrane (GO:0090314)"	4	16	0.0935476993962034	0.549912615903518	"RUFY3;ERBB2;PRR5L;KIF20B"	"BP"
"peripheral nervous system development (GO:0007422)"	"peripheral nervous system development (GO:0007422)"	14	97	0.57510985800389	0.79480332299969	"SEMA5A;PCDHGA7;NUMBL;PCDHGB4;FUT10;PCDHGC4;PCDHGC3;PTN;KALRN;VEGFA;ROBO1;NDN;EPHB2;FGF12"	"BP"
"positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)"	"positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)"	1	8	0.366748529080027	0.679398137203804	"BMF"	"BP"
"cellular response to abscisic acid stimulus (GO:0071215)"	"cellular response to abscisic acid stimulus (GO:0071215)"	1	16	0.743356900149256	0.881274363438084	"SOCS2"	"BP"
"cellular response to cytokinin stimulus (GO:0071368)"	"cellular response to cytokinin stimulus (GO:0071368)"	1	16	0.743356900149256	0.881274363438084	"SOCS2"	"BP"
"cellular response to auxin stimulus (GO:0071365)"	"cellular response to auxin stimulus (GO:0071365)"	1	16	0.743356900149256	0.881274363438084	"SOCS2"	"BP"
"negative regulation of leukocyte migration (GO:0002686)"	"negative regulation of leukocyte migration (GO:0002686)"	6	45	0.578005763381473	0.79480332299969	"RNF20;BMP10;SFRP1;SOX9;SRGAP1;ROBO1"	"BP"
"mRNA catabolic process (GO:0006402)"	"mRNA catabolic process (GO:0006402)"	9	58	0.432151831163301	0.71332714776941	"RNASEH2B;SFRP1;HDAC1;HEY2;ITGB8;SOX11;PTPN22;DIP2A;NUDT16"	"BP"
"cellular response to ethylene stimulus (GO:0071369)"	"cellular response to ethylene stimulus (GO:0071369)"	1	16	0.743356900149256	0.881274363438084	"SOCS2"	"BP"
"mRNA export from nucleus (GO:0006406)"	"mRNA export from nucleus (GO:0006406)"	6	60	0.854974209753713	0.940731799693459	"SLBP;DDX19B;NUP210;NCBP2;SARNP;AAAS"	"BP"
"negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)"	"negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)"	26	230	0.96717976002365	0.986306755599688	"TENM2;HDAC1;EHMT2;ZBTB1;ENO1;FOXM1;AURKB;HEY2;BEND3;KMT5A;MAP2K5;JAZF1;E2F8;KLF11;TGIF2;BCL11A;NR1H4;SOX11;NR2F2;NR2F6;VEGFA;PER3;YEATS2;WT1;ZMYND11;FRK"	"BP"
